,file_name,compile_time,run_time,status
89,49_if_complex_expr.sy,34.14154052734375,14.561891555786133,AC
90,50_short_circuit.sy,46.73266410827637,15.528678894042969,AC
91,51_short_circuit3.sy,80.46460151672363,14.046430587768555,AC
92,52_scope.sy,34.319162368774414,14.271259307861328,AC
93,53_scope2.sy,31.281471252441406,14.238119125366211,AC
94,54_hidden_var.sy,41.945695877075195,15.73491096496582,AC
95,55_sort_test1.sy,41.8696403503418,14.50347900390625,AC
96,56_sort_test2.sy,42.01698303222656,13.891458511352539,AC
97,57_sort_test3.sy,56.11157417297363,14.230012893676758,AC
98,58_sort_test4.sy,45.485496520996094,14.989376068115234,AC
99,59_sort_test5.sy,62.027931213378906,14.76430892944336,AC
100,60_sort_test6.sy,52.26254463195801,15.118837356567383,AC
101,61_sort_test7.sy,76.51519775390625,20.2481746673584,AC
