,file_name,compile_time,run_time,status
105,65_color.c,151.75247192382812,31.069278717041016,AC
106,66_exgcd.c,104.87031936645508,13.374805450439453,AC
107,67_reverse_output.c,106.21118545532227,16.330242156982422,AC
108,68_brainfk.c,110.46862602233887,15.337228775024414,AC
109,69_expr_eval.c,141.0236358642578,15.111446380615234,AC
110,70_dijkstra.c,124.87387657165527,16.06464385986328,AC
111,71_full_conn.c,181.13088607788086,18.128395080566406,AC
112,72_hanoi.c,123.55208396911621,15.16270637512207,AC
113,73_int_io.c,132.78722763061523,14.566659927368164,AC
114,74_kmp.c,114.83907699584961,14.81318473815918,AC
115,75_max_flow.c,132.83491134643555,14.946222305297852,AC
116,76_n_queens.c,115.93818664550781,15.762805938720703,AC
117,77_substr.c,119.61054801940918,13.50712776184082,AC
118,78_side_effect.c,102.90670394897461,14.206886291503906,AC
119,79_var_name.c,104.95948791503906,14.88041877746582,AC
120,80_chaos_token.c,112.48540878295898,14.794588088989258,AC
121,81_skip_spaces.c,104.33197021484375,13.891935348510742,AC
122,82_long_func.c,253.62372398376465,15.043258666992188,AC
123,83_long_array.c,119.04573440551758,13.96489143371582,AC
124,84_long_array2.c,104.2177677154541,13.885259628295898,AC
125,85_long_code.c,162.51420974731445,13.63229751586914,AC
126,86_long_code2.c,124.48906898498535,12.758493423461914,AC
127,87_many_params.c,146.96502685546875,14.197111129760742,AC
128,88_many_params2.c,112.48373985290527,12.968063354492188,AC
129,89_many_globals.c,115.1425838470459,13.274192810058594,AC
130,90_many_locals.c,96.77529335021973,14.06717300415039,AC
131,91_many_locals2.c,100.61192512512207,15.522241592407227,AC
132,92_register_alloc.c,112.17308044433594,14.549970626831055,AC
133,93_nested_calls.c,119.90666389465332,15.326499938964844,AC
134,94_nested_loops.c,143.59259605407715,14.596939086914062,AC
135,95_float.c,116.17159843444824,16.86835289001465,WA
136,96_matrix_add.c,111.81282997131348,13.533592224121094,AC
137,97_matrix_sub.c,113.51680755615234,14.24551010131836,AC
138,98_matrix_mul.c,111.75346374511719,15.117406845092773,AC
139,99_matrix_tran.c,112.95819282531738,14.374732971191406,AC
